"mu","sigma","item_overlap","class_overlap","add_k","n_preferred","seed","ob_nobs","ow_nobs"
30,0.5,0.6,0.2,0.1,50,6,9,4
30,0.5,0.6,0.2,0.1,50,7,15,4
30,0.5,0.6,0.2,0.1,50,8,15,4
30,0.5,0.6,0.2,0.1,50,9,15,4
30,0.5,0.6,0.2,0.1,50,10,15,4
30,0.5,0.6,0.2,0.1,50,11,9,4
30,0.5,0.6,0.2,0.1,50,12,15,4
30,0.5,0.6,0.2,0.1,50,13,15,4
30,0.5,0.6,0.2,0.1,50,14,15,4
30,0.5,0.6,0.2,0.1,50,15,15,4
30,0.5,0.6,0.2,0.1,50,16,15,4
30,0.5,0.6,0.2,0.1,50,17,15,4
30,0.5,0.6,0.2,0.1,50,18,15,4
30,0.5,0.6,0.2,0.1,50,19,15,4
30,0.5,0.6,0.2,0.1,50,20,15,4
30,0.5,0.6,0.2,0.1,50,21,15,4
30,0.5,0.6,0.2,0.1,50,22,15,4
30,0.5,0.6,0.2,0.1,50,23,15,4
30,0.5,0.6,0.2,0.1,50,24,9,4
30,0.5,0.6,0.2,0.1,50,25,9,4
30,0.5,0.6,0.2,0.1,50,26,15,4
30,0.5,0.6,0.2,0.1,50,27,9,4
30,0.5,0.6,0.2,0.1,50,28,15,4
30,0.5,0.6,0.2,0.1,50,29,15,4
30,0.5,0.6,0.2,0.1,50,30,15,4
30,0.5,0.6,0.2,0.1,50,31,15,4
30,0.5,0.6,0.2,0.1,50,32,15,4
30,0.5,0.6,0.2,0.1,50,33,15,4
30,0.5,0.6,0.2,0.1,50,34,15,4
30,0.5,0.6,0.2,0.1,50,35,15,4
30,0.5,0.6,0.2,0.1,50,36,15,4
30,0.5,0.6,0.2,0.1,50,37,15,4
30,0.5,0.6,0.2,0.1,50,38,15,4
30,0.5,0.6,0.2,0.1,50,39,15,4
30,0.5,0.6,0.2,0.1,50,40,15,4
30,0.5,0.6,0.2,0.1,50,41,15,4
30,0.5,0.6,0.2,0.1,50,42,15,4
30,0.5,0.6,0.2,0.1,50,43,15,4
30,0.5,0.6,0.2,0.1,50,44,15,4
30,0.5,0.6,0.2,0.1,50,45,15,4
30,0.5,0.6,0.2,0.1,50,46,15,4
30,0.5,0.6,0.2,0.1,50,47,15,4
30,0.5,0.6,0.2,0.1,50,48,9,4
30,0.5,0.6,0.2,0.1,50,49,15,4
30,0.5,0.6,0.2,0.1,50,50,15,4
60,0.5,0.6,0.2,0.1,50,1,9,4
60,0.5,0.6,0.2,0.1,50,2,9,4
60,0.5,0.6,0.2,0.1,50,3,9,4
60,0.5,0.6,0.2,0.1,50,4,6,4
60,0.5,0.6,0.2,0.1,50,5,9,4
60,0.5,0.6,0.2,0.1,50,6,9,4
60,0.5,0.6,0.2,0.1,50,7,15,4
60,0.5,0.6,0.2,0.1,50,8,9,4
60,0.5,0.6,0.2,0.1,50,9,15,4
60,0.5,0.6,0.2,0.1,50,10,9,4
60,0.5,0.6,0.2,0.1,50,11,6,4
60,0.5,0.6,0.2,0.1,50,12,9,4
60,0.5,0.6,0.2,0.1,50,13,9,4
60,0.5,0.6,0.2,0.1,50,14,9,4
60,0.5,0.6,0.2,0.1,50,15,9,4
60,0.5,0.6,0.2,0.1,50,16,9,4
60,0.5,0.6,0.2,0.1,50,17,9,4
60,0.5,0.6,0.2,0.1,50,18,9,4
60,0.5,0.6,0.2,0.1,50,19,9,4
60,0.5,0.6,0.2,0.1,50,20,9,4
60,0.5,0.6,0.2,0.1,50,21,6,4
60,0.5,0.6,0.2,0.1,50,22,15,4
60,0.5,0.6,0.2,0.1,50,23,9,4
60,0.5,0.6,0.2,0.1,50,24,15,4
60,0.5,0.6,0.2,0.1,50,25,9,4
60,0.5,0.6,0.2,0.1,50,26,9,4
60,0.5,0.6,0.2,0.1,50,27,9,4
60,0.5,0.6,0.2,0.1,50,28,15,4
60,0.5,0.6,0.2,0.1,50,29,6,4
60,0.5,0.6,0.2,0.1,50,30,9,4
60,0.5,0.6,0.2,0.1,50,31,9,4
60,0.5,0.6,0.2,0.1,50,32,9,4
60,0.5,0.6,0.2,0.1,50,33,15,4
60,0.5,0.6,0.2,0.1,50,34,9,4
60,0.5,0.6,0.2,0.1,50,35,9,4
60,0.5,0.6,0.2,0.1,50,36,9,4
60,0.5,0.6,0.2,0.1,50,37,9,4
60,0.5,0.6,0.2,0.1,50,38,9,4
60,0.5,0.6,0.2,0.1,50,39,15,4
60,0.5,0.6,0.2,0.1,50,40,9,4
60,0.5,0.6,0.2,0.1,50,41,9,4
60,0.5,0.6,0.2,0.1,50,42,6,4
60,0.5,0.6,0.2,0.1,50,43,15,4
60,0.5,0.6,0.2,0.1,50,44,9,4
60,0.5,0.6,0.2,0.1,50,45,9,4
60,0.5,0.6,0.2,0.1,50,46,9,4
60,0.5,0.6,0.2,0.1,50,47,9,4
60,0.5,0.6,0.2,0.1,50,48,9,4
60,0.5,0.6,0.2,0.1,50,49,15,4
60,0.5,0.6,0.2,0.1,50,50,9,4
100,0.5,0.6,0.2,0.1,50,1,6,4
100,0.5,0.6,0.2,0.1,50,2,9,4
100,0.5,0.6,0.2,0.1,50,3,9,4
100,0.5,0.6,0.2,0.1,50,4,4,4
100,0.5,0.6,0.2,0.1,50,5,9,4
100,0.5,0.6,0.2,0.1,50,6,9,4
100,0.5,0.6,0.2,0.1,50,7,9,4
100,0.5,0.6,0.2,0.1,50,8,9,4
100,0.5,0.6,0.2,0.1,50,9,9,4
100,0.5,0.6,0.2,0.1,50,10,9,4
100,0.5,0.6,0.2,0.1,50,11,6,4
100,0.5,0.6,0.2,0.1,50,12,9,4
100,0.5,0.6,0.2,0.1,50,13,9,4
100,0.5,0.6,0.2,0.1,50,14,9,4
100,0.5,0.6,0.2,0.1,50,15,9,4
100,0.5,0.6,0.2,0.1,50,16,6,4
100,0.5,0.6,0.2,0.1,50,17,9,4
100,0.5,0.6,0.2,0.1,50,18,9,4
100,0.5,0.6,0.2,0.1,50,19,9,4
100,0.5,0.6,0.2,0.1,50,20,9,4
100,0.5,0.6,0.2,0.1,50,21,6,4
100,0.5,0.6,0.2,0.1,50,22,9,4
100,0.5,0.6,0.2,0.1,50,23,6,4
100,0.5,0.6,0.2,0.1,50,24,9,4
100,0.5,0.6,0.2,0.1,50,25,9,4
100,0.5,0.6,0.2,0.1,50,26,9,4
100,0.5,0.6,0.2,0.1,50,27,9,4
100,0.5,0.6,0.2,0.1,50,28,9,4
100,0.5,0.6,0.2,0.1,50,29,9,4
100,0.5,0.6,0.2,0.1,50,30,9,4
100,0.5,0.6,0.2,0.1,50,31,9,4
100,0.5,0.6,0.2,0.1,50,32,6,4
100,0.5,0.6,0.2,0.1,50,33,9,4
100,0.5,0.6,0.2,0.1,50,34,9,4
100,0.5,0.6,0.2,0.1,50,35,6,4
100,0.5,0.6,0.2,0.1,50,36,9,4
100,0.5,0.6,0.2,0.1,50,37,9,4
100,0.5,0.6,0.2,0.1,50,38,6,4
100,0.5,0.6,0.2,0.1,50,39,9,4
100,0.5,0.6,0.2,0.1,50,40,9,4
100,0.5,0.6,0.2,0.1,50,41,9,4
100,0.5,0.6,0.2,0.1,50,42,9,4
100,0.5,0.6,0.2,0.1,50,43,9,4
100,0.5,0.6,0.2,0.1,50,44,9,4
100,0.5,0.6,0.2,0.1,50,45,9,4
100,0.5,0.6,0.2,0.1,50,46,9,4
100,0.5,0.6,0.2,0.1,50,47,6,4
100,0.5,0.6,0.2,0.1,50,48,9,4
100,0.5,0.6,0.2,0.1,50,49,9,4
100,0.5,0.6,0.2,0.1,50,50,9,4
10,1,0.6,0.2,0.1,50,1,36,4
10,1,0.6,0.2,0.1,50,2,36,4
10,1,0.6,0.2,0.1,50,3,36,4
10,1,0.6,0.2,0.1,50,4,36,4
10,1,0.6,0.2,0.1,50,5,36,4
10,1,0.6,0.2,0.1,50,6,36,4
10,1,0.6,0.2,0.1,50,7,36,4
10,1,0.6,0.2,0.1,50,8,36,4
10,1,0.6,0.2,0.1,50,9,36,4
10,1,0.6,0.2,0.1,50,10,36,4
10,1,0.6,0.2,0.1,50,11,36,4
10,1,0.6,0.2,0.1,50,12,23,4
10,1,0.6,0.2,0.1,50,13,36,4
10,1,0.6,0.2,0.1,50,14,36,4
10,1,0.6,0.2,0.1,50,15,23,4
10,1,0.6,0.2,0.1,50,16,36,4
10,1,0.6,0.2,0.1,50,17,36,4
10,1,0.6,0.2,0.1,50,18,57,4
10,1,0.6,0.2,0.1,50,19,23,4
10,1,0.6,0.2,0.1,50,20,23,4
10,1,0.6,0.2,0.1,50,21,23,4
10,1,0.6,0.2,0.1,50,22,23,4
10,1,0.6,0.2,0.1,50,23,36,4
10,1,0.6,0.2,0.1,50,24,23,4
10,1,0.6,0.2,0.1,50,25,36,4
10,1,0.6,0.2,0.1,50,26,36,4
10,1,0.6,0.2,0.1,50,27,23,4
10,1,0.6,0.2,0.1,50,28,15,4
10,1,0.6,0.2,0.1,50,29,36,4
10,1,0.6,0.2,0.1,50,30,57,4
10,1,0.6,0.2,0.1,50,31,36,4
10,1,0.6,0.2,0.1,50,32,36,4
10,1,0.6,0.2,0.1,50,33,36,4
10,1,0.6,0.2,0.1,50,34,36,4
10,1,0.6,0.2,0.1,50,35,23,4
10,1,0.6,0.2,0.1,50,36,36,4
10,1,0.6,0.2,0.1,50,37,57,4
10,1,0.6,0.2,0.1,50,38,57,4
10,1,0.6,0.2,0.1,50,39,36,4
10,1,0.6,0.2,0.1,50,40,36,4
10,1,0.6,0.2,0.1,50,41,36,4
10,1,0.6,0.2,0.1,50,42,36,4
10,1,0.6,0.2,0.1,50,43,36,4
10,1,0.6,0.2,0.1,50,44,36,4
10,1,0.6,0.2,0.1,50,45,36,4
10,1,0.6,0.2,0.1,50,46,23,4
10,1,0.6,0.2,0.1,50,47,23,4
10,1,0.6,0.2,0.1,50,48,23,4
10,1,0.6,0.2,0.1,50,49,36,4
10,1,0.6,0.2,0.1,50,50,36,4
30,1,0.6,0.2,0.1,50,1,15,4
30,1,0.6,0.2,0.1,50,2,15,4
30,1,0.6,0.2,0.1,50,3,15,4
30,1,0.6,0.2,0.1,50,4,9,4
30,1,0.6,0.2,0.1,50,5,15,4
30,1,0.6,0.2,0.1,50,6,15,4
30,1,0.6,0.2,0.1,50,7,15,4
30,1,0.6,0.2,0.1,50,8,15,4
30,1,0.6,0.2,0.1,50,9,15,4
30,1,0.6,0.2,0.1,50,10,15,4
30,1,0.6,0.2,0.1,50,11,15,4
30,1,0.6,0.2,0.1,50,12,15,4
30,1,0.6,0.2,0.1,50,13,15,4
30,1,0.6,0.2,0.1,50,14,15,4
30,1,0.6,0.2,0.1,50,15,15,4
30,1,0.6,0.2,0.1,50,16,6,4
30,1,0.6,0.2,0.1,50,17,9,4
30,1,0.6,0.2,0.1,50,18,15,4
30,1,0.6,0.2,0.1,50,19,15,4
30,1,0.6,0.2,0.1,50,20,15,4
30,1,0.6,0.2,0.1,50,21,15,4
30,1,0.6,0.2,0.1,50,22,15,4
30,1,0.6,0.2,0.1,50,23,15,4
30,1,0.6,0.2,0.1,50,24,9,4
30,1,0.6,0.2,0.1,50,25,15,4
30,1,0.6,0.2,0.1,50,26,9,4
30,1,0.6,0.2,0.1,50,27,15,4
30,1,0.6,0.2,0.1,50,28,15,4
30,1,0.6,0.2,0.1,50,29,23,4
30,1,0.6,0.2,0.1,50,30,15,4
30,1,0.6,0.2,0.1,50,31,15,4
30,1,0.6,0.2,0.1,50,32,9,4
30,1,0.6,0.2,0.1,50,33,15,4
30,1,0.6,0.2,0.1,50,34,15,4
30,1,0.6,0.2,0.1,50,35,15,4
30,1,0.6,0.2,0.1,50,36,15,4
30,1,0.6,0.2,0.1,50,37,15,4
30,1,0.6,0.2,0.1,50,38,15,4
30,1,0.6,0.2,0.1,50,39,9,4
30,1,0.6,0.2,0.1,50,40,15,4
30,1,0.6,0.2,0.1,50,41,15,4
30,1,0.6,0.2,0.1,50,42,6,4
30,1,0.6,0.2,0.1,50,43,15,4
30,1,0.6,0.2,0.1,50,44,15,4
30,1,0.6,0.2,0.1,50,45,15,4
30,1,0.6,0.2,0.1,50,46,15,4
30,1,0.6,0.2,0.1,50,47,9,4
30,1,0.6,0.2,0.1,50,48,15,4
30,1,0.6,0.2,0.1,50,49,23,4
30,1,0.6,0.2,0.1,50,50,15,4
60,1,0.6,0.2,0.1,50,1,15,4
60,1,0.6,0.2,0.1,50,2,9,4
60,1,0.6,0.2,0.1,50,3,6,4
60,1,0.6,0.2,0.1,50,4,6,4
60,1,0.6,0.2,0.1,50,5,9,4
60,1,0.6,0.2,0.1,50,6,9,4
60,1,0.6,0.2,0.1,50,7,15,4
60,1,0.6,0.2,0.1,50,8,4,4
60,1,0.6,0.2,0.1,50,9,15,4
60,1,0.6,0.2,0.1,50,10,9,4
60,1,0.6,0.2,0.1,50,11,9,4
60,1,0.6,0.2,0.1,50,12,9,4
60,1,0.6,0.2,0.1,50,13,9,4
60,1,0.6,0.2,0.1,50,14,15,4
60,1,0.6,0.2,0.1,50,15,15,4
60,1,0.6,0.2,0.1,50,16,15,4
60,1,0.6,0.2,0.1,50,17,9,4
60,1,0.6,0.2,0.1,50,18,15,4
60,1,0.6,0.2,0.1,50,19,9,4
60,1,0.6,0.2,0.1,50,20,15,4
60,1,0.6,0.2,0.1,50,21,9,4
60,1,0.6,0.2,0.1,50,22,15,4
60,1,0.6,0.2,0.1,50,23,15,4
60,1,0.6,0.2,0.1,50,24,15,4
60,1,0.6,0.2,0.1,50,25,9,4
60,1,0.6,0.2,0.1,50,26,9,4
60,1,0.6,0.2,0.1,50,27,15,4
60,1,0.6,0.2,0.1,50,28,15,4
60,1,0.6,0.2,0.1,50,29,15,4
60,1,0.6,0.2,0.1,50,30,15,4
60,1,0.6,0.2,0.1,50,31,9,4
60,1,0.6,0.2,0.1,50,32,9,4
60,1,0.6,0.2,0.1,50,33,15,4
60,1,0.6,0.2,0.1,50,34,15,4
60,1,0.6,0.2,0.1,50,35,9,4
60,1,0.6,0.2,0.1,50,36,6,4
60,1,0.6,0.2,0.1,50,37,15,4
60,1,0.6,0.2,0.1,50,38,9,4
60,1,0.6,0.2,0.1,50,39,9,4
60,1,0.6,0.2,0.1,50,40,9,4
60,1,0.6,0.2,0.1,50,41,15,4
60,1,0.6,0.2,0.1,50,42,6,4
60,1,0.6,0.2,0.1,50,43,15,4
60,1,0.6,0.2,0.1,50,44,15,4
60,1,0.6,0.2,0.1,50,45,15,4
60,1,0.6,0.2,0.1,50,46,15,4
60,1,0.6,0.2,0.1,50,47,9,4
60,1,0.6,0.2,0.1,50,48,9,4
60,1,0.6,0.2,0.1,50,49,15,4
60,1,0.6,0.2,0.1,50,50,15,4
100,1,0.6,0.2,0.1,50,1,6,4
100,1,0.6,0.2,0.1,50,2,9,4
100,1,0.6,0.2,0.1,50,3,15,4
100,1,0.6,0.2,0.1,50,4,9,4
100,1,0.6,0.2,0.1,50,5,9,4
100,1,0.6,0.2,0.1,50,6,15,4
100,1,0.6,0.2,0.1,50,7,9,4
100,1,0.6,0.2,0.1,50,8,6,4
100,1,0.6,0.2,0.1,50,9,15,4
100,1,0.6,0.2,0.1,50,10,9,4
100,1,0.6,0.2,0.1,50,11,9,4
100,1,0.6,0.2,0.1,50,12,9,4
100,1,0.6,0.2,0.1,50,13,9,4
100,1,0.6,0.2,0.1,50,14,9,4
100,1,0.6,0.2,0.1,50,15,9,4
100,1,0.6,0.2,0.1,50,16,9,4
100,1,0.6,0.2,0.1,50,17,9,4
100,1,0.6,0.2,0.1,50,18,9,4
100,1,0.6,0.2,0.1,50,19,9,4
100,1,0.6,0.2,0.1,50,20,9,4
100,1,0.6,0.2,0.1,50,21,9,4
100,1,0.6,0.2,0.1,50,22,9,4
100,1,0.6,0.2,0.1,50,23,9,4
100,1,0.6,0.2,0.1,50,24,15,4
100,1,0.6,0.2,0.1,50,25,9,4
100,1,0.6,0.2,0.1,50,26,9,4
100,1,0.6,0.2,0.1,50,27,9,4
100,1,0.6,0.2,0.1,50,28,9,4
100,1,0.6,0.2,0.1,50,29,15,4
100,1,0.6,0.2,0.1,50,30,9,4
100,1,0.6,0.2,0.1,50,31,9,4
100,1,0.6,0.2,0.1,50,32,9,4
100,1,0.6,0.2,0.1,50,33,15,4
100,1,0.6,0.2,0.1,50,34,9,4
100,1,0.6,0.2,0.1,50,35,9,4
100,1,0.6,0.2,0.1,50,36,9,4
100,1,0.6,0.2,0.1,50,37,15,4
100,1,0.6,0.2,0.1,50,38,9,4
100,1,0.6,0.2,0.1,50,39,15,4
100,1,0.6,0.2,0.1,50,40,15,4
100,1,0.6,0.2,0.1,50,41,15,4
100,1,0.6,0.2,0.1,50,42,6,4
100,1,0.6,0.2,0.1,50,43,15,4
100,1,0.6,0.2,0.1,50,44,9,4
100,1,0.6,0.2,0.1,50,45,9,4
100,1,0.6,0.2,0.1,50,46,9,4
100,1,0.6,0.2,0.1,50,47,9,4
100,1,0.6,0.2,0.1,50,48,9,4
100,1,0.6,0.2,0.1,50,49,15,4
100,1,0.6,0.2,0.1,50,50,9,4
10,1.5,0.6,0.2,0.1,50,1,57,4
10,1.5,0.6,0.2,0.1,50,2,36,4
10,1.5,0.6,0.2,0.1,50,3,36,4
10,1.5,0.6,0.2,0.1,50,4,57,4
10,1.5,0.6,0.2,0.1,50,5,88,4
10,1.5,0.6,0.2,0.1,50,6,88,4
10,1.5,0.6,0.2,0.1,50,7,36,4
10,1.5,0.6,0.2,0.1,50,8,57,4
10,1.5,0.6,0.2,0.1,50,9,57,4
10,1.5,0.6,0.2,0.1,50,10,36,4
10,1.5,0.6,0.2,0.1,50,11,36,4
10,1.5,0.6,0.2,0.1,50,12,36,4
10,1.5,0.6,0.2,0.1,50,13,88,4
10,1.5,0.6,0.2,0.1,50,14,36,4
10,1.5,0.6,0.2,0.1,50,15,57,4
10,1.5,0.6,0.2,0.1,50,16,57,4
10,1.5,0.6,0.2,0.1,50,17,23,4
10,1.5,0.6,0.2,0.1,50,18,57,4
10,1.5,0.6,0.2,0.1,50,19,36,4
10,1.5,0.6,0.2,0.1,50,20,88,4
10,1.5,0.6,0.2,0.1,50,21,36,4
10,1.5,0.6,0.2,0.1,50,22,36,4
10,1.5,0.6,0.2,0.1,50,23,88,4
10,1.5,0.6,0.2,0.1,50,24,23,4
10,1.5,0.6,0.2,0.1,50,25,57,4
10,1.5,0.6,0.2,0.1,50,26,36,4
10,1.5,0.6,0.2,0.1,50,27,88,4
10,1.5,0.6,0.2,0.1,50,28,36,4
10,1.5,0.6,0.2,0.1,50,29,57,4
10,1.5,0.6,0.2,0.1,50,30,57,4
10,1.5,0.6,0.2,0.1,50,31,36,4
10,1.5,0.6,0.2,0.1,50,32,57,4
10,1.5,0.6,0.2,0.1,50,33,57,4
10,1.5,0.6,0.2,0.1,50,34,88,4
10,1.5,0.6,0.2,0.1,50,35,57,4
10,1.5,0.6,0.2,0.1,50,36,57,4
10,1.5,0.6,0.2,0.1,50,37,88,4
10,1.5,0.6,0.2,0.1,50,38,57,4
10,1.5,0.6,0.2,0.1,50,39,23,4
10,1.5,0.6,0.2,0.1,50,40,57,4
10,1.5,0.6,0.2,0.1,50,41,36,4
10,1.5,0.6,0.2,0.1,50,42,88,4
10,1.5,0.6,0.2,0.1,50,43,57,4
10,1.5,0.6,0.2,0.1,50,44,88,4
10,1.5,0.6,0.2,0.1,50,45,36,4
10,1.5,0.6,0.2,0.1,50,46,57,4
10,1.5,0.6,0.2,0.1,50,47,23,4
10,1.5,0.6,0.2,0.1,50,48,23,4
10,1.5,0.6,0.2,0.1,50,49,36,4
10,1.5,0.6,0.2,0.1,50,50,57,4
30,1.5,0.6,0.2,0.1,50,1,15,4
30,1.5,0.6,0.2,0.1,50,2,15,4
30,1.5,0.6,0.2,0.1,50,3,15,4
30,1.5,0.6,0.2,0.1,50,4,23,4
30,1.5,0.6,0.2,0.1,50,5,23,4
30,1.5,0.6,0.2,0.1,50,6,15,4
30,1.5,0.6,0.2,0.1,50,7,15,4
30,1.5,0.6,0.2,0.1,50,8,15,4
30,1.5,0.6,0.2,0.1,50,9,15,4
30,1.5,0.6,0.2,0.1,50,10,15,4
30,1.5,0.6,0.2,0.1,50,11,15,4
30,1.5,0.6,0.2,0.1,50,12,15,4
30,1.5,0.6,0.2,0.1,50,13,23,4
30,1.5,0.6,0.2,0.1,50,14,23,4
30,1.5,0.6,0.2,0.1,50,15,23,4
30,1.5,0.6,0.2,0.1,50,16,23,4
30,1.5,0.6,0.2,0.1,50,17,15,4
30,1.5,0.6,0.2,0.1,50,18,23,4
30,1.5,0.6,0.2,0.1,50,19,15,4
30,1.5,0.6,0.2,0.1,50,20,15,4
30,1.5,0.6,0.2,0.1,50,21,15,4
30,1.5,0.6,0.2,0.1,50,22,15,4
30,1.5,0.6,0.2,0.1,50,23,15,4
30,1.5,0.6,0.2,0.1,50,24,9,4
30,1.5,0.6,0.2,0.1,50,25,15,4
30,1.5,0.6,0.2,0.1,50,26,23,4
30,1.5,0.6,0.2,0.1,50,27,15,4
30,1.5,0.6,0.2,0.1,50,28,23,4
30,1.5,0.6,0.2,0.1,50,29,23,4
30,1.5,0.6,0.2,0.1,50,30,15,4
30,1.5,0.6,0.2,0.1,50,31,23,4
30,1.5,0.6,0.2,0.1,50,32,15,4
30,1.5,0.6,0.2,0.1,50,33,23,4
30,1.5,0.6,0.2,0.1,50,34,23,4
30,1.5,0.6,0.2,0.1,50,35,23,4
30,1.5,0.6,0.2,0.1,50,36,23,4
30,1.5,0.6,0.2,0.1,50,37,15,4
30,1.5,0.6,0.2,0.1,50,38,23,4
30,1.5,0.6,0.2,0.1,50,39,15,4
30,1.5,0.6,0.2,0.1,50,40,23,4
30,1.5,0.6,0.2,0.1,50,41,23,4
30,1.5,0.6,0.2,0.1,50,42,15,4
30,1.5,0.6,0.2,0.1,50,43,23,4
30,1.5,0.6,0.2,0.1,50,44,23,4
30,1.5,0.6,0.2,0.1,50,45,23,4
30,1.5,0.6,0.2,0.1,50,46,15,4
30,1.5,0.6,0.2,0.1,50,47,15,4
30,1.5,0.6,0.2,0.1,50,48,15,4
30,1.5,0.6,0.2,0.1,50,49,23,4
30,1.5,0.6,0.2,0.1,50,50,15,4
60,1.5,0.6,0.2,0.1,50,1,15,4
60,1.5,0.6,0.2,0.1,50,2,15,4
60,1.5,0.6,0.2,0.1,50,3,15,4
60,1.5,0.6,0.2,0.1,50,4,15,4
60,1.5,0.6,0.2,0.1,50,5,15,4
60,1.5,0.6,0.2,0.1,50,6,15,4
60,1.5,0.6,0.2,0.1,50,7,15,4
60,1.5,0.6,0.2,0.1,50,8,15,4
60,1.5,0.6,0.2,0.1,50,9,15,4
60,1.5,0.6,0.2,0.1,50,10,15,4
60,1.5,0.6,0.2,0.1,50,11,15,4
60,1.5,0.6,0.2,0.1,50,12,15,4
60,1.5,0.6,0.2,0.1,50,13,15,4
60,1.5,0.6,0.2,0.1,50,14,15,4
60,1.5,0.6,0.2,0.1,50,15,15,4
60,1.5,0.6,0.2,0.1,50,16,15,4
60,1.5,0.6,0.2,0.1,50,17,15,4
60,1.5,0.6,0.2,0.1,50,18,15,4
60,1.5,0.6,0.2,0.1,50,19,15,4
60,1.5,0.6,0.2,0.1,50,20,15,4
60,1.5,0.6,0.2,0.1,50,21,15,4
60,1.5,0.6,0.2,0.1,50,22,15,4
60,1.5,0.6,0.2,0.1,50,23,15,4
60,1.5,0.6,0.2,0.1,50,24,15,4
60,1.5,0.6,0.2,0.1,50,25,15,4
60,1.5,0.6,0.2,0.1,50,26,15,4
60,1.5,0.6,0.2,0.1,50,27,15,4
60,1.5,0.6,0.2,0.1,50,28,15,4
60,1.5,0.6,0.2,0.1,50,29,15,4
60,1.5,0.6,0.2,0.1,50,30,15,4
60,1.5,0.6,0.2,0.1,50,31,15,4
60,1.5,0.6,0.2,0.1,50,32,15,4
60,1.5,0.6,0.2,0.1,50,33,23,4
60,1.5,0.6,0.2,0.1,50,34,15,4
60,1.5,0.6,0.2,0.1,50,35,15,4
60,1.5,0.6,0.2,0.1,50,36,9,4
60,1.5,0.6,0.2,0.1,50,37,15,4
60,1.5,0.6,0.2,0.1,50,38,15,4
60,1.5,0.6,0.2,0.1,50,39,9,4
60,1.5,0.6,0.2,0.1,50,40,15,4
60,1.5,0.6,0.2,0.1,50,41,15,4
60,1.5,0.6,0.2,0.1,50,42,15,4
60,1.5,0.6,0.2,0.1,50,43,15,4
60,1.5,0.6,0.2,0.1,50,44,15,4
60,1.5,0.6,0.2,0.1,50,45,15,4
60,1.5,0.6,0.2,0.1,50,46,15,4
60,1.5,0.6,0.2,0.1,50,47,15,4
60,1.5,0.6,0.2,0.1,50,48,15,4
60,1.5,0.6,0.2,0.1,50,49,23,4
60,1.5,0.6,0.2,0.1,50,50,6,4
100,1.5,0.6,0.2,0.1,50,1,9,4
100,1.5,0.6,0.2,0.1,50,2,9,4
100,1.5,0.6,0.2,0.1,50,3,15,4
100,1.5,0.6,0.2,0.1,50,4,15,4
100,1.5,0.6,0.2,0.1,50,5,9,4
100,1.5,0.6,0.2,0.1,50,6,15,4
100,1.5,0.6,0.2,0.1,50,7,6,4
100,1.5,0.6,0.2,0.1,50,8,15,4
100,1.5,0.6,0.2,0.1,50,9,15,4
100,1.5,0.6,0.2,0.1,50,10,15,4
100,1.5,0.6,0.2,0.1,50,11,9,4
100,1.5,0.6,0.2,0.1,50,12,15,4
100,1.5,0.6,0.2,0.1,50,13,9,4
100,1.5,0.6,0.2,0.1,50,14,15,4
100,1.5,0.6,0.2,0.1,50,15,15,4
100,1.5,0.6,0.2,0.1,50,16,15,4
100,1.5,0.6,0.2,0.1,50,17,15,4
100,1.5,0.6,0.2,0.1,50,18,15,4
100,1.5,0.6,0.2,0.1,50,19,6,4
100,1.5,0.6,0.2,0.1,50,20,15,4
100,1.5,0.6,0.2,0.1,50,21,9,4
100,1.5,0.6,0.2,0.1,50,22,15,4
100,1.5,0.6,0.2,0.1,50,23,15,4
100,1.5,0.6,0.2,0.1,50,24,15,4
100,1.5,0.6,0.2,0.1,50,25,15,4
100,1.5,0.6,0.2,0.1,50,26,15,4
100,1.5,0.6,0.2,0.1,50,27,9,4
100,1.5,0.6,0.2,0.1,50,28,15,4
100,1.5,0.6,0.2,0.1,50,29,15,4
100,1.5,0.6,0.2,0.1,50,30,9,4
100,1.5,0.6,0.2,0.1,50,31,15,4
100,1.5,0.6,0.2,0.1,50,32,15,4
100,1.5,0.6,0.2,0.1,50,33,15,4
100,1.5,0.6,0.2,0.1,50,34,15,4
100,1.5,0.6,0.2,0.1,50,35,6,4
100,1.5,0.6,0.2,0.1,50,36,15,4
100,1.5,0.6,0.2,0.1,50,37,9,4
100,1.5,0.6,0.2,0.1,50,38,15,4
100,1.5,0.6,0.2,0.1,50,39,15,4
100,1.5,0.6,0.2,0.1,50,40,15,4
100,1.5,0.6,0.2,0.1,50,41,9,4
100,1.5,0.6,0.2,0.1,50,42,15,4
100,1.5,0.6,0.2,0.1,50,43,15,4
100,1.5,0.6,0.2,0.1,50,44,15,4
100,1.5,0.6,0.2,0.1,50,45,9,4
100,1.5,0.6,0.2,0.1,50,46,15,4
100,1.5,0.6,0.2,0.1,50,47,15,4
100,1.5,0.6,0.2,0.1,50,48,9,4
100,1.5,0.6,0.2,0.1,50,49,15,4
100,1.5,0.6,0.2,0.1,50,50,15,4
10,0.5,0.7,0.2,0.1,50,1,23,4
10,0.5,0.7,0.2,0.1,50,2,23,4
10,0.5,0.7,0.2,0.1,50,3,36,4
10,0.5,0.7,0.2,0.1,50,4,15,4
10,0.5,0.7,0.2,0.1,50,5,15,4
10,0.5,0.7,0.2,0.1,50,6,15,4
10,0.5,0.7,0.2,0.1,50,7,23,4
