"mu","sigma","item_overlap","class_overlap","add_k","zipf_s","n_preferred","frac_detected","frac_ob_lt_ow","frac_ow_lt_ob","frac_tie","mean_ob_nobs","mean_ow_nobs","sd_ob_nobs","sd_ow_nobs","n_both","mean_log_ratio","sd_log_ratio","n_ob_lt_ow","frac_ob_lt_ow_ci_lo","frac_ob_lt_ow_ci_hi","frac_ow_lt_ob_ci_lo","frac_ow_lt_ob_ci_hi","mean_ob_nobs_ci_lo","mean_ob_nobs_ci_hi","mean_ow_nobs_ci_lo","mean_ow_nobs_ci_hi","mean_log_ratio_ci_lo","mean_log_ratio_ci_hi"
30,1.5,0.6,0.3,0.1,1.5,50,1,0,1,0,67375,219.08,18889.118944244,49.3388285227771,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,62006.771792961,72743.228207039,205.058060079984,233.101939920016,NA,NA
30,1.5,0.6,0.3,0.5,0.5,50,1,0.02,0.98,0,19586.74,1637,8117.35248336449,0,50,0.896332403834489,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,17279.8139492774,21893.6660507226,1637,1637,NA,NA
30,1.5,0.6,0.3,0.5,1,50,1,0,1,0,56395.16,1637,21769.6358582878,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,50208.2979437875,62582.0220562125,1637,1637,NA,NA
30,1.5,0.6,0.3,0.5,1.5,50,1,0,1,0,190621.84,1655.52,74779.1586607839,130.956175875749,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,169369.838251989,211873.841748011,1618.30266660837,1692.73733339163,NA,NA
30,1.5,0.6,0.3,1,0.5,50,1,0.04,0.96,0,28783.7,4012,15801.4466868689,0,50,1.12043419913147,0.950807988696607,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,24292.9785393084,33274.4214606916,4012,4012,-7.42223664677457,9.66310504503751
30,1.5,0.6,0.3,1,1,50,1,0,1,0,85063.86,4012,43931.9110070926,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,72578.549035866,97549.170964134,4012,4012,NA,NA
30,1.5,0.6,0.3,1,1.5,50,0.84,0,0.84,0,234263.523809524,4228.19047619048,101783.293464832,674.420988812616,42,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.71485783936965,0.916625793219666,202545.616733071,265981.430885977,4018.02610121907,4438.35485116189,NA,NA
30,1.5,0.6,0.3,3,0.5,50,1,0.02,0.94,0.04,71057.62,15397,43128.3900061911,0,50,3.13763979069327,NA,1,0.00353925927164624,0.104954435896378,0.837829083111618,0.979385029651026,58800.667177647,83314.572822353,15397,15397,NA,NA
30,1.5,0.6,0.3,3,1,50,0.94,0,0.94,0,171992.978723404,15397,96211.0824845421,0,47,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.837829083111618,0.979385029651026,143744.346639594,200241.610807214,15397,15397,NA,NA
30,1.5,0.6,0.3,3,1.5,50,0.48,0,0.48,0,223612,17211.375,113892.287400058,3612.93837794476,24,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.347971352865781,0.614882551099554,175519.504860489,271704.495139511,15685.7649227317,18736.9850772683,NA,NA
30,1.5,0.6,0.3,5,0.5,50,1,0.08,0.92,0,101702.16,24651.4,68554.4049595767,2699.03002985162,50,1.23269757898923,1.56882019908184,4,0.031549514088593,0.188382469183428,0.811617530816572,0.968450485911407,82219.2136801074,121185.106319893,23884.3441526276,25418.4558473724,-1.263645444122,3.72904060210046
30,1.5,0.6,0.3,5,1,50,0.82,0,0.82,0,213738.12195122,25768.8048780488,112661.848235593,4517.2015740916,41,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.692039463256992,0.902298073297658,178177.654833583,249298.589068857,24343.0001308791,27194.6096252185,NA,NA
30,1.5,0.6,0.3,5,1.5,50,0.4,0,0.4,0,203400.75,32968.75,94761.3578949358,6672.430212015,20,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.276083897302565,0.538185622524106,159051.069333256,247750.430666744,29845.9565349455,36091.5434650545,NA,NA
30,1.5,0.6,0.3,10,0.5,50,0.96,0.06,0.8,0.1,182461.270833333,59088,107273.475910422,0,48,1.94244762364509,2.21113557035225,3,0.020614970348974,0.162170916888382,0.669628940677746,0.887562499842239,151312.300405537,213610.241261129,59088,59088,-3.55031763245951,7.43521287974969
30,1.5,0.6,0.3,10,1,50,0.52,0.02,0.48,0.02,240337.230769231,59088,114099.689341666,0,26,0.448280821435524,NA,1,0.00353925927164624,0.104954435896378,0.347971352865781,0.614882551099554,194251.368883451,286423.092655011,59088,59088,NA,NA
30,1.5,0.6,0.3,10,1.5,50,0.32,0,0.28,0.04,215819,65354.25,110342.947346292,13472.0326974069,16,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.174741706659112,0.416651236959566,157021.393755755,274616.606244245,58175.5105073364,72532.9894926636,NA,NA
30,1.5,0.6,0.4,0.001,0.5,50,1,0,1,0,3221.26,71,1113.98028433072,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2904.67030610897,3537.84969389103,71,71,NA,NA
30,1.5,0.6,0.4,0.001,1,50,1,0,1,0,6130.04,71,3223.30524341783,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5213.98678551775,7046.09321448225,71,71,NA,NA
30,1.5,0.6,0.4,0.001,1.5,50,1,0,1,0,23041.22,71,16282.2107312721,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,18413.8669096536,27668.5730903464,71,71,NA,NA
30,1.5,0.6,0.4,0.01,0.5,50,1,0,1,0,4129.44,71,1206.11077028774,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3786.66711170469,4472.21288829531,71,71,NA,NA
30,1.5,0.6,0.4,0.01,1,50,1,0,1,0,8561.9,71,2362.83668370828,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7890.38924444015,9233.41075555985,71,71,NA,NA
30,1.5,0.6,0.4,0.01,1.5,50,1,0,1,0,31993.7,71,13287.1348368815,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,28217.5380608105,35769.8619391895,71,71,NA,NA
30,1.5,0.6,0.4,0.1,0.5,50,1,0,1,0,13313.9,174,4045.20183523086,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,12164.2663585818,14463.5336414182,174,174,NA,NA
30,1.5,0.6,0.4,0.1,1,50,1,0,1,0,33334,174,10517.9142690663,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,30344.8418383577,36323.1581616423,174,174,NA,NA
30,1.5,0.6,0.4,0.1,1.5,50,1,0,1,0,125301.48,224.96,43726.4005384689,49.4578608514359,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,112874.57446482,137728.38553518,210.904231466477,239.015768533523,NA,NA
30,1.5,0.6,0.4,0.5,0.5,50,1,0,1,0,40368.02,1637,16436.3970212577,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,35696.8476508792,45039.1923491208,1637,1637,NA,NA
30,1.5,0.6,0.4,0.5,1,50,1,0,1,0,120107.88,1637,45045.3480293731,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,107306.133735341,132909.626264659,1637,1637,NA,NA
30,1.5,0.6,0.4,0.5,1.5,50,0.5,0,0.5,0,310031.44,1637,92588.9853240654,0,25,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.366445143168286,0.633554856831714,271812.585273413,348250.294726587,1637,1637,NA,NA
30,1.5,0.6,0.4,1,0.5,50,1,0,1,0,74317.3,4012,36263.6064008239,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,64011.297091951,84623.302908049,4012,4012,NA,NA
30,1.5,0.6,0.4,1,1,50,1,0,0.98,0.02,218515.04,4012,86507.2309420645,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,193929.956988622,243100.123011378,4012,4012,NA,NA
30,1.5,0.6,0.4,1,1.5,50,0.12,0,0.12,0,276097.333333333,4012,140166.623261983,0,6,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.0561760015093228,0.23804817383203,129001.483358335,423193.183308332,4012,4012,NA,NA
30,1.5,0.6,0.4,3,0.5,50,0.96,0,0.96,0,199933.458333333,15397,111068.446877908,0,48,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.86539909312493,0.98896111567238,167682.543203575,232184.373463091,15397,15397,NA,NA
30,1.5,0.6,0.4,3,1,50,0.26,0.02,0.24,0,272820.230769231,15397,108515.3803739,0,13,0.448225233406759,NA,1,0.00353925927164624,0.104954435896378,0.142973913969917,0.374126837579429,207245.042701923,338395.418836539,15397,15397,NA,NA
30,1.5,0.6,0.4,3,1.5,50,0.02,0.02,0,0,9835,15397,NA,NA,1,0.448225233406759,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
30,1.5,0.6,0.4,5,0.5,50,0.74,0,0.72,0.02,230350.135135135,24843.027027027,117449.515114689,3125.73423806744,37,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.583348763040434,0.825258293340888,191190.517143195,269509.753127075,23800.8553451131,25885.1987089409,NA,NA
30,1.5,0.6,0.4,5,1,50,0.12,0.02,0.1,0,276097.333333333,24106,140166.623261983,0,6,0.896513320325129,NA,1,0.00353925927164624,0.104954435896378,0.0434757649318904,0.213602314374797,129001.483358335,423193.183308332,24106,24106,NA,NA
30,1.5,0.6,0.4,5,1.5,50,0.02,0.02,0,0,9835,37741,NA,NA,1,1.34479958483366,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
30,1.5,0.6,0.4,10,0.5,50,0.32,0,0.32,0,240854,59088,99021.6535686345,0,16,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.207582162606568,0.458102973081441,188089.085375139,293618.914624861,59088,59088,NA,NA
30,1.5,0.6,0.4,10,1,50,0.02,0.02,0,0,9835,59088,NA,NA,1,1.79308040626918,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
30,1.5,0.6,0.4,10,1.5,50,0.02,0.02,0,0,9835,59088,NA,NA,1,1.79308040626918,NA,1,0.00353925927164624,0.104954435896378,6.93889390390723e-18,0.0713475991333587,NA,NA,NA,NA,NA,NA
30,1.5,0.7,0.2,0.001,0.5,50,1,0,1,0,1037.06,71,248.602823140586,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,966.407859396084,1107.71214060392,71,71,NA,NA
30,1.5,0.7,0.2,0.001,1,50,1,0,1,0,1573.62,71,439.545121549029,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1448.70265860728,1698.53734139272,71,71,NA,NA
30,1.5,0.7,0.2,0.001,1.5,50,1,0,1,0,4152.06,71,796.452117781331,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3925.71081257363,4378.40918742637,71,71,NA,NA
30,1.5,0.7,0.2,0.01,0.5,50,1,0,1,0,1823.78,71,442.470259118149,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1698.03134370824,1949.52865629176,71,71,NA,NA
30,1.5,0.7,0.2,0.01,1,50,1,0,1,0,3297.96,71,951.271157291063,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3027.6117283741,3568.3082716259,71,71,NA,NA
30,1.5,0.7,0.2,0.01,1.5,50,1,0,1,0,8936.88,71,1644.02598966497,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,8469.65298338396,9404.10701661604,71,71,NA,NA
30,1.5,0.7,0.2,0.1,0.5,50,1,0,1,0,4363.44,174,1487.30658025623,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3940.75214673307,4786.12785326693,174,174,NA,NA
30,1.5,0.7,0.2,0.1,1,50,1,0.02,0.98,0,9323.22,174,3257.37568271874,0,50,0.449525097902195,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,8397.48407380308,10248.9559261969,174,174,NA,NA
30,1.5,0.7,0.2,0.1,1.5,50,1,0,1,0,26915.6,223,8259.82361574781,49.4974746830583,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,24568.1841014551,29263.0158985449,208.932973340095,237.067026659905,NA,NA
30,1.5,0.7,0.2,0.5,0.5,50,1,0.04,0.96,0,6976.58,1637,2910.42858257778,0,50,0.447891932746267,0,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,6149.4453486865,7803.7146513135,1637,1637,0.447891932746267,0.447891932746267
30,1.5,0.7,0.2,0.5,1,50,1,0.04,0.96,0,15799.8,1637,7832.38231280097,0,50,1.79371138994665,1.26908553274843,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,13573.8615756616,18025.7384243384,1637,1637,-9.60856973353529,13.1959925134286
30,1.5,0.7,0.2,0.5,1.5,50,1,0,1,0,44361.34,1637,21667.4685802924,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,38203.5135629284,50519.1664370716,1637,1637,NA,NA
30,1.5,0.7,0.2,1,0.5,50,1,0.08,0.78,0.14,8882.26,4012,4679.89310365447,0,50,0.896213963587356,0.517424245191239,4,0.031549514088593,0.188382469183428,0.647584504187463,0.872460840297856,7552.24909588525,10212.2709041148,4012,4012,0.0728765249008212,1.71955140227389
30,1.5,0.7,0.2,1,1,50,1,0.04,0.94,0.02,19487.58,4012,10146.3459152665,0,50,2.69013596165734,1.26908553274843,2,0.0110388843276198,0.13460090687507,0.837829083111618,0.979385029651026,16604.0203961093,22371.1396038907,4012,4012,-8.7121451618246,14.0924170851393
30,1.5,0.7,0.2,1,1.5,50,1,0,0.98,0.02,46824.72,4012,23422.9795269517,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,40167.9828720995,53481.4571279005,4012,4012,NA,NA
30,1.5,0.7,0.2,3,0.5,50,1,0.38,0.2,0.42,14438.46,15397,7990.53362170461,0,50,1.01457969287342,0.856667554364362,19,0.258627893101936,0.51849553069007,0.112437500157761,0.330371059322254,12167.5754709786,16709.3445290214,15397,15397,0.601679148622323,1.42748023712452
30,1.5,0.7,0.2,3,1,50,1,0.14,0.66,0.2,29338.84,15397,18802.3330416896,0,50,1.66515433615865,1.73105314009243,7,0.0695083342701629,0.261861937105855,0.521538260502326,0.775630507774999,23995.2760735684,34682.4039264316,15397,15397,0.0641971994315724,3.26611147288573
30,1.5,0.7,0.2,3,1.5,50,1,0.04,0.94,0.02,52527.58,15745.36,29484.7908763837,1723.93491235627,50,0.896554024277426,0.634032656451628,2,0.0110388843276198,0.13460090687507,0.837829083111618,0.979385029651026,44148.0951479826,60907.0648520174,15255.423118829,16235.296881171,-4.80000338164691,6.59311143020177
30,1.5,0.7,0.2,5,0.5,50,1,0.56,0.16,0.28,19461.36,26014.9,12051.6599767122,4779.20156959896,50,1.12074699797665,0.858625547327067,28,0.423060280216569,0.688378007887428,0.0833742067803341,0.28514216063035,16036.3161311147,22886.4038688854,24656.6659421397,27373.1340578603,0.787806767943017,1.45368722801028
30,1.5,0.7,0.2,5,1,50,1,0.22,0.54,0.24,37286.6,24378.7,24109.4276546901,1928.28019229572,50,1.54868505215647,1.5578765955084,11,0.127539159702144,0.352415495812537,0.403988713991575,0.670303478077756,30434.7764727353,44138.4235272647,23830.6888328349,24926.7111671651,0.502089314481721,2.59528078983122
30,1.5,0.7,0.2,5,1.5,50,1,0.12,0.64,0.24,56184.74,30650.8,37615.2188147569,6881.20339499315,50,0.821852590822375,0.595842264517379,6,0.0561760015093228,0.23804817383203,0.501410168761127,0.758612503481533,45494.6130940623,66874.8669059377,28695.1836331164,32606.4163668836,0.196554482681507,1.44715069896324
30,1.5,0.7,0.2,10,0.5,50,1,0.74,0.02,0.24,32548.64,59088,21147.5011798905,0,50,1.28430398221655,1.03090566580409,37,0.604468427351512,0.841284725064476,0.00353925927164624,0.104954435896378,26538.5866630829,38558.6933369171,59088,59088,0.940582920284591,1.62802504414851
30,1.5,0.7,0.2,10,1,50,1,0.54,0.24,0.22,56451.5,59088,46836.0061627324,0,50,1.24525750856013,1.32376121695459,27,0.403988713991575,0.670303478077756,0.142973913969917,0.374126837579429,43140.8543245728,69762.1456754272,59088,59088,0.721595011807097,1.76892000531316
30,1.5,0.7,0.2,10,1.5,50,1,0.48,0.32,0.2,71625.24,59329.46,68089.1571351107,5659.87607569679,50,0.709778960731617,0.527389466175747,24,0.347971352865781,0.614882551099554,0.207582162606568,0.458102973081441,52274.5156488469,90975.9643511531,57720.9410167915,60937.9789832085,0.487081920241117,0.932476001222117
30,1.5,0.7,0.3,0.001,0.5,50,1,0,1,0,1345.76,71,310.739313277748,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1257.44886428756,1434.07113571244,71,71,NA,NA
30,1.5,0.7,0.3,0.001,1,50,1,0,0.98,0.02,2110.2,71,665.267231866953,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,1921.13314463906,2299.26685536094,71,71,NA,NA
30,1.5,0.7,0.3,0.001,1.5,50,1,0,1,0,5907.58,71,1835.09271400101,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5386.05242113779,6429.10757886221,71,71,NA,NA
30,1.5,0.7,0.3,0.01,0.5,50,1,0,1,0,2322.24,71,410.299022864137,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2205.63430788904,2438.84569211096,71,71,NA,NA
30,1.5,0.7,0.3,0.01,1,50,1,0,0.98,0.02,4006.36,71,1095.21714853675,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.895045564103622,0.996460740728354,3695.10273030086,4317.61726969914,71,71,NA,NA
30,1.5,0.7,0.3,0.01,1.5,50,1,0,1,0,12180.34,71,3111.41693956897,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,11296.0850896384,13064.5949103616,71,71,NA,NA
30,1.5,0.7,0.3,0.1,0.5,50,1,0,1,0,5730.56,174,1425.2821870258,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5325.49928425319,6135.62071574681,174,174,NA,NA
30,1.5,0.7,0.3,0.1,1,50,1,0.02,0.98,0,13016.06,174,3679.39507234102,0,50,0.896375422173214,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,11970.3874903142,14061.7325096858,174,174,NA,NA
30,1.5,0.7,0.3,0.1,1.5,50,1,0,1,0,42614.64,228.88,11377.2729682594,49.1398005693959,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,39381.2547983041,45848.0252016959,214.91462319849,242.84537680151,NA,NA
30,1.5,0.7,0.3,0.5,0.5,50,1,0,1,0,10633.04,1637,3429.80453991781,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9658.30033479038,11607.7796652096,1637,1637,NA,NA
30,1.5,0.7,0.3,0.5,1,50,1,0.04,0.96,0,27449.06,1637,10342.4786126668,0,50,1.79291631653804,1.90215172528085,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,24509.7601002483,30388.3598997517,1637,1637,-15.2972388790675,18.8830715121436
30,1.5,0.7,0.3,0.5,1.5,50,1,0,1,0,73917.86,1637,29579.1955058943,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,65511.5456491314,82324.1743508686,1637,1637,NA,NA
30,1.5,0.7,0.3,1,0.5,50,1,0.02,0.98,0,14429.5,4012,5358.63537780328,0,50,0.448111422717755,NA,1,0.00353925927164624,0.104954435896378,0.895045564103622,0.996460740728354,12906.5926758801,15952.4073241199,4012,4012,NA,NA
30,1.5,0.7,0.3,1,1,50,1,0.04,0.96,0,34348.98,4012,13793.4042511748,0,50,2.91356112379285,1.58505642721587,2,0.0110388843276198,0.13460090687507,0.86539909312493,0.98896111567238,30428.9378852347,38269.0221147653,4012,4012,-11.3276058529958,17.1547281005815
30,1.5,0.7,0.3,1,1.5,50,1,0,1,0,89486,4102.8,44951.8671578789,449.343466649297,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,76710.820705069,102261.179294931,3975.09799974072,4230.50200025928,NA,NA
30,1.5,0.7,0.3,3,0.5,50,1,0.06,0.74,0.2,27551.92,15397,12368.5675145029,0,50,0.896481568226456,0.77640274672232,3,0.020614970348974,0.162170916888382,0.604468427351512,0.841284725064476,24036.8120053916,31067.0279946084,15397,15397,-1.032209774413,2.82517291086591
30,1.5,0.7,0.3,3,1,50,1,0.04,0.94,0.02,56342.48,15397,27594.8101843777,0,50,4.25844393894094,1.58505642721587,2,0.0110388843276198,0.13460090687507,0.837829083111618,0.979385029651026,48500.1217175983,64184.8382824017,15397,15397,-9.98272303784776,18.4996109157296
30,1.5,0.7,0.3,3,1.5,50,1,0,0.96,0.04,114808.5,15919.54,74696.5619287085,2089.27113753157,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.86539909312493,0.98896111567238,93579.971983519,136037.028016481,15325.7757124355,16513.3042875645,NA,NA
30,1.5,0.7,0.3,5,0.5,50,1,0.18,0.6,0.22,38906.12,25742.2,18304.7312626422,4475.83495345977,50,0.796924456292617,0.735800936701053,9,0.0977019267023418,0.307960536743008,0.461814377475894,0.723916102697434,33703.9729344627,44108.2670655373,24470.1817805089,27014.2182194911,0.231337788719375,1.36251112386586
30,1.5,0.7,0.3,5,1,50,1,0.08,0.84,0.08,77292.62,24924.1,50416.998646549,3271.00837756837,50,2.57750960078638,2.62340468470483,4,0.031549514088593,0.188382469183428,0.71485783936965,0.916625793219666,62964.2675211183,91620.9724788817,23994.4897047949,25853.7102952051,-1.59691267226505,6.75193187383781
30,1.5,0.7,0.3,5,1.5,50,0.98,0.04,0.9,0.04,126613.571428571,30227.8367346939,82999.4252658314,6852.19488055634,49,0.896574351426901,0,2,0.0110388843276198,0.13460090687507,0.786397685625204,0.95652423506811,102773.352956812,150453.78990033,28259.6565642851,32196.0169051027,0.896574351426901,0.896574351426901
30,1.5,0.7,0.3,10,0.5,50,1,0.34,0.44,0.22,68724.14,59088,37441.8529712243,0,50,0.843825669987184,0.611428513435084,17,0.224369492225001,0.478461739497674,0.311621992112572,0.576939719783431,58083.2831216446,79364.9968783554,59088,59088,0.529458136525842,1.15819320344853
30,1.5,0.7,0.3,10,1,50,1,0.18,0.68,0.14,125916.08,59088,93039.0963965106,0,50,1.74326919635344,2.26855567293929,9,0.0977019267023418,0.307960536743008,0.541897026918559,0.792417837393432,99474.6613659476,152357.498634052,59088,59088,-0.000497057892850705,3.48703545059973
30,1.5,0.7,0.3,10,1.5,50,0.9,0.08,0.66,0.16,152462.288888889,62058.6666666667,91617.4092573474,9618.24364991296,45,1.00863617520596,0.429208271280611,4,0.031549514088593,0.188382469183428,0.521538260502326,0.775630507774999,124937.371976739,179987.205801039,59169.0263739465,64948.3069593869,0.325670036638866,1.69160231377305
30,1.5,0.7,0.4,0.001,0.5,50,1,0,1,0,1830.7,71,601.1226996213,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,1659.86281900052,2001.53718099948,71,71,NA,NA
30,1.5,0.7,0.4,0.001,1,50,1,0,1,0,3468.04,71,1278.72983791235,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,3104.62900103675,3831.45099896325,71,71,NA,NA
30,1.5,0.7,0.4,0.001,1.5,50,1,0,1,0,10834.06,71,4503.72574295495,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,9554.11530583703,12114.004694163,71,71,NA,NA
30,1.5,0.7,0.4,0.01,0.5,50,1,0,1,0,2969.76,71,811.828989733323,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,2739.04075391751,3200.47924608249,71,71,NA,NA
30,1.5,0.7,0.4,0.01,1,50,1,0,1,0,5970.12,71,1211.45182996541,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,5625.82919933928,6314.41080066072,71,71,NA,NA
30,1.5,0.7,0.4,0.01,1.5,50,1,0,1,0,17293.96,71,5113.22971124905,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,15840.7961946357,18747.1238053643,71,71,NA,NA
30,1.5,0.7,0.4,0.1,0.5,50,1,0,1,0,8365.08,174,1986.48918939717,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,7800.52601889706,8929.63398110294,174,174,NA,NA
30,1.5,0.7,0.4,0.1,1,50,1,0,1,0,20735.56,174,5425.65928340435,0,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,19193.6046926653,22277.5153073347,174,174,NA,NA
30,1.5,0.7,0.4,0.1,1.5,50,1,0,1,0,62083.78,223,17574.2333978481,49.4974746830583,50,NA,NA,0,6.93889390390723e-18,0.0713475991333587,0.928652400866641,1,57089.2381305835,67078.3218694165,208.932973340095,237.067026659905,NA,NA
